zone_geo,IVG_HOSP_INS,IVG_HOSP_MED,IVG_HOSP_INC,IVG_CAB,IVG_CEN,TOT_IVG,TAUX_rec,annee,IVG_INST,part_anesth,PART_IVG_TARD,NB_IVG_TARD,Unnamed: 4,Unnamed: 5,IVG_HORS_ZONE,CAB_GO,CAB_MG,CAB_SF,CAB_AUT,TELE_GO,TELE_MG,TELE_SF,TELE_AUT,AGE_INF_18,AGE_18&19,AGE_20_24,AGE_25_29,AGE_30_34,AGE_35_39,AGE_40&plus,IVG_GO,IVG_MG,IVG_SF,IVG_AUT,Unnamed: 6
Manche,248.0,591.0,1.0,78.0,2.0,920.0,"10,02255074",2018.0,256.0,"98,0","6,6",61.0,,,"7,1",3.0,4.0,2.0,0.0,,,,,42.0,64.0,189.0,206.0,216.0,146.0,57.0,25,24,NC,0,
Manche,258.0,616.0,2.0,97.0,5.0,978.0,"10,70877178",2019.0,259.0,"99,2","6,9",67.0,,,"6,7",3.0,4.0,2.0,0.0,,,,,29.0,55.0,231.0,229.0,195.0,162.0,77.0,26,25,NC,0,
Manche,183.0,577.0,4.0,185.0,6.0,955.0,"10,54980502",2020.0,183.0,"99,5","4,3",41.0,,,"8,8",3.0,4.0,3.0,0.0,1.0,,,,30.0,57.0,205.0,218.0,211.0,166.0,64.0,40,46,89,0,
Manche,168.0,517.0,0.0,192.0,7.0,884.0,"9,819058303",2021.0,167.0,"100,0","7,0",62.0,,,8,2.0,4.0,5.0,0.0,4.0,,,1.0,31.0,39.0,174.0,208.0,193.0,137.0,74.0,NC,33,104,NC,
Manche,164.0,587.0,3.0,242.0,3.0,999.0,"11,12645624",2022.0,162.0,"98,8","5,2",52.0,,,"9,2",1.0,4.0,6.0,,,2.0,,3.0,29.0,59.0,189.0,221.0,227.0,167.0,97.0,NC,37,169,NC,
Manche,178.0,596.0,4.0,284.0,8.0,1070.0,"11,99040767",2023.0,168.0,"98,2","6,9",74.0,,,"9,9",2.0,3.0,7.0,0.0,,,,,28.0,81.0,220.0,237.0,222.0,198.0,81.0,NC,45,194,NC,
Manche,214.0,543.0,1.0,295.0,4.0,1057.0,"11,8969903",2024.0,198.0,"100,0","7,6",80.0,,,"11,3",3.0,3.0,7.0,,,,,1.0,44.0,62.0,237.0,231.0,206.0,193.0,81.0,25,28,207,NC,
Marne,567.0,864.0,0.0,126.0,2.0,1559.0,"12,33659355",2016.0,571.0,"100,0","6,7",104.0,,,"10,8",4.0,4.0,,0.0,,,,,69.0,108.0,370.0,401.0,315.0,197.0,80.0,76,25,0,0,
Marne,516.0,869.0,3.0,92.0,3.0,1483.0,"11,83011854",2017.0,547.0,"99,8","7,1",105.0,,,"10,4",5.0,3.0,,0.0,,,,,57.0,109.0,378.0,355.0,293.0,201.0,71.0,34,21,0,0,
Marne,458.0,837.0,2.0,196.0,5.0,1498.0,"12,06303702",2018.0,490.0,"99,8","5,7",85.0,,,"11,9",3.0,4.0,1.0,0.0,,,,,50.0,85.0,375.0,369.0,304.0,211.0,87.0,35,128,NC,0,
Marne,534.0,859.0,3.0,223.0,8.0,1627.0,"13,16779838",2019.0,562.0,"96,4","5,0",82.0,,,"11,6",5.0,3.0,1.0,0.0,,,,,68.0,101.0,388.0,399.0,333.0,229.0,90.0,16,175,NC,0,
Marne,414.0,726.0,1.0,411.0,6.0,1558.0,"12,66955079",2020.0,443.0,"81,9","5,2",81.0,,,"10,5",12.0,7.0,2.0,0.0,,4.0,,,47.0,92.0,368.0,384.0,339.0,238.0,83.0,96,313,NC,0,
Marne,352.0,678.0,2.0,521.0,5.0,1558.0,"12,72449588",2021.0,377.0,"99,2","4,3",67.0,,,"10,6",18.0,5.0,4.0,0.0,,,,,40.0,73.0,350.0,364.0,352.0,263.0,107.0,107,353,101,0,
Marne,326.0,682.0,6.0,731.0,4.0,1749.0,"14,33101448",2022.0,356.0,"92,1","4,5",79.0,,,"11,1",18.0,5.0,4.0,,,,,,41.0,99.0,390.0,397.0,397.0,283.0,130.0,174,225,385,0,
Marne,333.0,715.0,1.0,721.0,7.0,1777.0,"14,65434064",2023.0,354.0,"89,5","4,7",84.0,,,"10,4",13.0,5.0,6.0,0.0,,1.0,,,40.0,100.0,430.0,404.0,375.0,278.0,113.0,101,228,456,0,
Marne,378.0,704.0,0.0,717.0,4.0,1803.0,"14,92265545",2024.0,417.0,"100,0","6,3",114.0,,,"10,5",21.0,5.0,7.0,,,1.0,,,42.0,113.0,473.0,419.0,373.0,276.0,100.0,126,201,436,0,
Martinique,802.0,1172.0,2.0,206.0,3.0,2185.0,"26,58247868",2016.0,800.0,"91,0","7,1",156.0,,,"1,7",1.0,4.0,,0.0,,,,,118.0,161.0,507.0,537.0,449.0,285.0,128.0,NC,86,0,0,
Martinique,768.0,1055.0,2.0,255.0,3.0,2083.0,"26,14206827",2017.0,773.0,"100,0","7,2",151.0,,,"1,1",1.0,5.0,2.0,0.0,,,,,132.0,146.0,472.0,537.0,407.0,269.0,120.0,NC,170,NC,0,
Martinique,683.0,974.0,2.0,458.0,3.0,2120.0,"27,32381296",2018.0,687.0,"100,0","5,5",117.0,,,"2,4",1.0,5.0,3.0,0.0,,,,,106.0,160.0,479.0,536.0,419.0,287.0,133.0,NC,161,174,0,
Martinique,635.0,985.0,3.0,483.0,5.0,2111.0,"27,9063004",2019.0,637.0,"99,8","5,0",105.0,,,"2,5",2.0,6.0,3.0,0.0,,,,,88.0,157.0,421.0,533.0,482.0,273.0,155.0,NC,161,249,0,
Martinique,491.0,823.0,2.0,644.0,2.0,1962.0,"26,48952975",2020.0,496.0,"99,0","4,8",94.0,,,"2,1",1.0,5.0,5.0,0.0,,1.0,,,82.0,107.0,411.0,486.0,447.0,276.0,151.0,NC,178,360,0,
Martinique,500.0,780.0,0.0,813.0,7.0,2100.0,"28,91446825",2021.0,507.0,"100,0","4,8",100.0,,,"2,3",1.0,6.0,8.0,0.0,,,,5.0,72.0,113.0,421.0,533.0,483.0,344.0,130.0,NC,209,519,NC,
Martinique,466.0,802.0,0.0,920.0,9.0,2197.0,"30,72555382",2022.0,475.0,"99,8","6,6",146.0,,,3,1.0,6.0,9.0,0.0,,,,2.0,60.0,103.0,477.0,537.0,528.0,339.0,148.0,NC,146,715,NC,
Martinique,427.0,858.0,1.0,1013.0,7.0,2306.0,"32,78735142",2023.0,425.0,"100,0","7,5",173.0,,,"3,4",1.0,7.0,10.0,0.0,,,,,92.0,101.0,453.0,547.0,583.0,362.0,150.0,NC,161,785,0,
Martinique,438.0,785.0,0.0,1197.0,6.0,2426.0,"35,00974096",2024.0,435.0,"100,0","7,9",192.0,,,"3,7",1.0,7.0,16.0,,,2.0,,,84.0,133.0,561.0,527.0,553.0,408.0,153.0,NC,122,1015,0,
Mayenne,196.0,360.0,1.0,8.0,1.0,566.0,"9,336082474",2016.0,176.0,"65,9","7,2",41.0,,,"14,5",,,,0.0,,,,,29.0,33.0,136.0,118.0,108.0,93.0,49.0,0,0,0,0,
Mayenne,170.0,371.0,2.0,6.0,2.0,551.0,"9,183639455",2017.0,148.0,"64,9","7,4",41.0,,,"15,2",,,,0.0,,,,,16.0,30.0,130.0,124.0,115.0,97.0,39.0,0,0,0,0,
Mayenne,184.0,377.0,0.0,11.0,1.0,573.0,"9,600241263",2018.0,172.0,"71,5","7,3",42.0,,,"15,2",,,,0.0,,,,,19.0,41.0,134.0,122.0,109.0,105.0,43.0,0,0,0,0,
